ax,ay,az,qw,qx,qy,qz,vE,vN,vD
-0.0159126,0.00161384,-9.80072,-0.7310028,-0.0036947492,-0.0008996418,0.6823638,0.013584639,-0.2400441,-0.0015408768
2.64239e-05,-0.0125764,-9.80181,-0.73102987,-0.0037012692,-0.0009048238,0.68233484,0.013606932,-0.24004379,-0.0015447987
-0.00728067,0.00528356,-9.79794,-0.7310593,-0.0036998715,-0.0009073894,0.6823033,0.013630891,-0.24004239,-0.0015451694
0.0106018,0.0142956,-9.83775,-0.731081,-0.00369808,-0.000909525,0.68228,0.013649518,-0.24004228,-0.0015452771
-0.0012989,0.00873621,-9.82631,-0.7311066,-0.003696508,-0.0009117105,0.68225265,0.013670829,-0.24004103,-0.0015454629
-0.0095356,-0.0200089,-9.83593,-0.7311322,-0.0036894812,-0.0009140213,0.6822252,0.013692284,-0.24004078,-0.0015438854
-0.0183986,-0.00270535,-9.79315,-0.7311607,-0.0036860185,-0.0009105606,0.6821947,0.013715809,-0.2400404,-0.0015414823
0.0162119,0.00709579,-9.82266,-0.7311839,-0.0036814495,-0.00090641883,0.6821699,0.013735593,-0.24003926,-0.0015384756
-0.0129021,-0.0099657,-9.81224,-0.73120606,-0.0036830003,-0.0009131311,0.6821461,0.013754823,-0.2400391,-0.0015412829
-0.0107773,0.00674248,-9.80908,-0.731237,-0.00367749,-0.000913392,0.682113,0.013780142,-0.2400376,-0.0015394823
-0.00284201,0.00776885,-9.79199,-0.73126304,-0.0036748403,-0.00091158407,0.68208504,0.013802193,-0.2400373,-0.001537926
0.000622612,0.000512943,-9.78621,-0.73129004,-0.0036772604,-0.00091780507,0.68205607,0.013824917,-0.24003594,-0.0015408373
-0.00886585,-0.0143907,-9.78669,-0.7313171,-0.0036785405,-0.0009189181,0.6820271,0.013847771,-0.24003556,-0.0015416002
0.000103163,0.00894053,-9.80159,-0.731346,-0.0036816401,-0.00091779203,0.68199605,0.013871967,-0.24003412,-0.0015421797
0.00236874,-0.00402567,-9.82718,-0.7313711,-0.0036810406,-0.0009164372,0.6819691,0.013893572,-0.24003384,-0.0015414623
-0.0241559,0.0058011,-9.8269,-0.7314001,-0.0036747805,-0.0009216811,0.6819381,0.0139178485,-0.24003237,-0.0015411471
-0.00941564,0.0011747,-9.79552,-0.73142374,-0.0036730587,-0.00091669464,0.6819127,0.013938524,-0.24003215,-0.0015387959
0.00204838,-0.0223744,-9.84025,-0.7314513,-0.0036737511,-0.0009181363,0.6818832,0.0139619075,-0.24003074,-0.0015394697
-0.00111863,0.0190909,-9.80307,-0.73147583,-0.0036755092,-0.0009105158,0.6818569,0.013983347,-0.24003045,-0.0015373561
0.00136081,-0.0172095,-9.81457,-0.7315009,-0.0036680598,-0.0009167299,0.6818299,0.014005147,-0.24003014,-0.0015369956
-0.00234214,-0.013989,-9.8,-0.7315261,-0.0036624502,-0.00091541605,0.68180305,0.014026893,-0.24002884,-0.0015346219
-0.0166348,0.00848695,-9.80543,-0.731555,-0.0036664,-0.000917981,0.681772,0.014051457,-0.24002834,-0.0015367725
0.00187531,-0.00636679,-9.81964,-0.73158103,-0.0036656002,-0.000920778,0.68174404,0.014073897,-0.24002697,-0.0015374247
0.00619637,-0.0123273,-9.79726,-0.73160803,-0.00367147,-0.000920722,0.681715,0.014097099,-0.24002655,-0.0015393043
-0.0146998,0.00297404,-9.80495,-0.7316312,-0.0036691308,-0.00091731426,0.68169016,0.014117484,-0.24002531,-0.0015372916
-0.00754348,-0.00558551,-9.81548,-0.7316572,-0.0036712412,-0.0009220013,0.6816622,0.014139959,-0.24002492,-0.0015395747
-0.0167972,0.0257604,-9.82555,-0.7316881,-0.0036715204,-0.0009216871,0.68162906,0.014165725,-0.24002336,-0.0015394972
-0.00142288,0.00511405,-9.81762,-0.73173726,-0.0037081311,-0.00086121925,0.6815762,0.014204524,-0.24002208,-0.0015305269
-0.0119372,0.00686197,-9.78586,-0.73176473,-0.0037017486,-0.00086506567,0.68154675,0.014227821,-0.24002066,-0.0015296899
0.0129483,-0.00656406,-9.82434,-0.7317927,-0.0037031283,-0.0008661566,0.6815167,0.014251493,-0.2400202,-0.0015304764
-0.0189855,0.00610843,-9.806,-0.73181677,-0.003707469,-0.0008647937,0.6814908,0.014272316,-0.24001892,-0.001531391
0.00836832,-0.0123233,-9.79998,-0.731838,-0.00370908,-0.000867939,0.681468,0.014291099,-0.24001874,-0.0015329798
0.00493736,0.0215031,-9.83642,-0.7318612,-0.0037088108,-0.00086580217,0.68144315,0.014311098,-0.24001752,-0.0015320975
0.0117498,0.018648,-9.79611,-0.73188865,-0.003703948,-0.0008736976,0.68141365,0.014334106,-0.2400171,-0.0015331835
-0.0196279,0.0184497,-9.79912,-0.7319171,-0.0037003404,-0.00086750113,0.6813831,0.014357674,-0.24001567,-0.0015297738
-0.0134412,0.0106326,-9.79827,-0.7319388,-0.003697349,-0.00087201176,0.6813598,0.014376447,-0.2400155,-0.0015303125
0.0098971,0.00225628,-9.80401,-0.73196,-0.00370013,-0.000875168,0.681337,0.0143947415,-0.24001436,-0.0015322899
-0.0117586,-0.00605542,-9.79934,-0.73198414,-0.0036964905,-0.0008795121,0.68131113,0.014415042,-0.24001409,-0.0015325536
-0.0184784,-0.00490527,-9.8166,-0.7320121,-0.0036945103,-0.0008748301,0.6812811,0.014437902,-0.2400127,-0.0015302137
-0.01464,0.00840154,-9.80293,-0.7320352,-0.0036899112,-0.0008711213,0.68125623,0.014457356,-0.24001251,-0.0015273577
0.0074358,0.0101428,-9.81619,-0.73206174,-0.0036935287,-0.00086365966,0.68122774,0.014479027,-0.24001119,-0.0015259096
0.0168637,-0.0139809,-9.8223,-0.73208773,-0.0036927888,-0.0008643267,0.6811998,0.014500352,-0.24001086,-0.0015258538
0.00218218,-0.00129208,-9.79684,-0.7321119,-0.0036913094,-0.0008730188,0.68117386,0.014520172,-0.24000962,-0.0015283441
0.00537614,-0.0102328,-9.81704,-0.73213696,-0.0036857896,-0.0008757569,0.6811469,0.01454066,-0.24000935,-0.0015274268
0.0119236,0.000873374,-9.81693,-0.732162,-0.00368596,-0.000879703,0.68112,0.014561015,-0.24000807,-0.0015288111
-0.0146229,-0.00714295,-9.81912,-0.73218703,-0.0036902002,-0.0008811441,0.68109304,0.014581317,-0.2400068,-0.0015306729
0.0024841,0.00153274,-9.81126,-0.7322078,-0.0036911487,-0.0008765977,0.6810708,0.0145985745,-0.24000673,-0.0015293706
0.00043165,0.0309124,-9.80337,-0.7322401,-0.0036903503,-0.00087584206,0.68103606,0.014623861,-0.24000517,-0.001528786
-0.00839912,-0.0222863,-9.82928,-0.732267,-0.00369354,-0.000873361,0.681007,0.014645442,-0.24000482,-0.0015289369
-0.00212214,0.00318656,-9.80362,-0.7322911,-0.0036985106,-0.00087046414,0.6809811,0.01466488,-0.2400036,-0.0015295311
-0.00342438,-0.0160273,-9.81132,-0.73231715,-0.0036988507,-0.0008619262,0.68095315,0.0146857025,-0.24000332,-0.0015266283
-0.0001512,-0.00271789,-9.81934,-0.7323432,-0.0036947608,-0.0008567642,0.6809252,0.014706423,-0.24000205,-0.0015234265
-4.11331e-05,0.00756055,-9.81082,-0.73237014,-0.0036988407,-0.00086009916,0.68089616,0.014727884,-0.2400017,-0.001525898
0.0207913,0.0092936,-9.79097,-0.7323947,-0.0036958086,-0.0008598667,0.68086976,0.014747524,-0.24000046,-0.0015247663
-0.0107824,-0.00962277,-9.82231,-0.73241884,-0.003688469,-0.00085995276,0.68084383,0.014766903,-0.24000026,-0.0015223249
0.00418356,-0.00226424,-9.81229,-0.7324429,-0.0036829496,-0.00086266594,0.6808179,0.01478619,-0.23999906,-0.001521396
0.006402,-0.012522,-9.82972,-0.73246604,-0.0036833803,-0.00086117606,0.68079305,0.014804884,-0.23999888,-0.0015209822
-0.000792998,-0.00362973,-9.80862,-0.7324911,-0.0036822904,-0.0008646451,0.6807661,0.014824847,-0.23999761,-0.0015217835
-0.0176991,0.0030763,-9.80197,-0.73251426,-0.003679681,-0.00086438225,0.6807412,0.014843525,-0.23999745,-0.0015207897
0.0114469,0.0122746,-9.81222,-0.7325407,-0.0036779386,-0.0008645297,0.68071276,0.014864514,-0.23999612,-0.0015202148
-0.0108739,0.00637767,-9.81791,-0.73256385,-0.0036803691,-0.0008657658,0.68068784,0.014883147,-0.23999493,-0.0015214072
-0.0141464,-0.0103259,-9.80014,-0.7325869,-0.0036827398,-0.00087014993,0.68066293,0.014901881,-0.23999473,-0.0015236827
0.0182354,0.000872988,-9.80968,-0.7326062,-0.003690731,-0.00086458726,0.6806422,0.014917863,-0.2399937,-0.0015243529
0.00743731,0.00808104,-9.80896,-0.7326341,-0.0036888907,-0.00086221116,0.68061215,0.014940035,-0.2399933,-0.0015228692
0.00124528,0.0172998,-9.80972,-0.73265773,-0.0036912586,-0.0008615177,0.68058676,0.014959104,-0.2399921,-0.0015233662
0.00857297,0.00902697,-9.80349,-0.73268086,-0.003691069,-0.0008604708,0.68056184,0.014977947,-0.23999189,-0.0015228994
0.00458879,-0.000178327,-9.80694,-0.732704,-0.0036907897,-0.00086028996,0.680537,0.014996765,-0.23999068,-0.001522698
0.00793842,0.00654003,-9.81141,-0.7327314,-0.0036859622,-0.0008620265,0.6805074,0.015018743,-0.2399903,-0.001521658
0.00291687,0.00375034,-9.8041,-0.7327603,-0.0036816616,-0.0008609554,0.6804763,0.015041695,-0.23998883,-0.0015198054
0.0109515,0.0133989,-9.8082,-0.7327892,-0.003683451,-0.00086209323,0.6804452,0.01506474,-0.23998836,-0.0015207462
0.0126132,-0.0113812,-9.79907,-0.7328118,-0.003688849,-0.00086409575,0.6804208,0.015083293,-0.23998715,-0.0015231862
-0.00164085,0.00708331,-9.80495,-0.73283297,-0.0036911,-0.000861408,0.680398,0.015100904,-0.23998702,-0.0015229568
-0.00618319,0.0216273,-9.79852,-0.73285705,-0.0036890705,-0.0008654291,0.68037206,0.015120445,-0.23998575,-0.0015236386
-0.00180386,-0.0049093,-9.79682,-0.7328811,-0.0036964905,-0.00086271716,0.68034613,0.015139964,-0.23998448,-0.0015251023
-0.0141635,0.00699825,-9.82401,-0.73290426,-0.0036951113,-0.0008687983,0.6803212,0.015158822,-0.23998426,-0.0015267263
0.00411896,-0.0157354,-9.80709,-0.73292834,-0.0036918316,-0.00086969236,0.6802953,0.015178232,-0.239983,-0.001525905
-0.0217401,-0.00770118,-9.77295,-0.7329538,-0.003695789,-0.0008708028,0.6802678,0.0151986545,-0.23998268,-0.0015275604
0.00217645,0.0139303,-9.8164,-0.7330019,-0.0037223794,-0.0008120779,0.6802159,0.015234984,-0.23998043,-0.001515799
-0.00177553,0.000466017,-9.80749,-0.73302597,-0.0037212998,-0.000809973,0.68018997,0.015254255,-0.23998019,-0.0015146671
-0.00748675,0.0015763,-9.80294,-0.733051,-0.00371533,-0.000807314,0.680163,0.015274052,-0.23997892,-0.0015117159
-0.0039901,-0.00454598,-9.81748,-0.73307556,-0.0037118779,-0.0008038315,0.6801366,0.015293431,-0.23997767,-0.0015093124
0.00731617,0.0001543,-9.80678,-0.73309916,-0.003713881,-0.00080731715,0.68011117,0.015312168,-0.23997745,-0.001511154
-0.0180088,-0.0209228,-9.82638,-0.7331208,-0.0037084392,-0.0008111228,0.6800878,0.015329395,-0.23997633,-0.0015106401
-0.0114423,-0.0126802,-9.81885,-0.73314583,-0.0037075593,-0.00081500283,0.68006086,0.015349033,-0.23997605,-0.0015116641
0.000964932,0.0109902,-9.80799,-0.73316795,-0.0037142697,-0.000807895,0.68003696,0.015366538,-0.23997492,-0.0015113651
-0.011846,-0.00508176,-9.80668,-0.7331886,-0.003723388,-0.0008074086,0.68001467,0.015383059,-0.23997481,-0.0015141816
0.0138302,0.0113028,-9.81591,-0.73321223,-0.0037157012,-0.00080414425,0.6799892,0.015401519,-0.23997363,-0.0015104562
-0.0157051,0.0025331,-9.81238,-0.7332349,-0.0037127694,-0.00080087385,0.67996484,0.015419347,-0.23997349,-0.0015083101
0.0106138,0.014923,-9.82272,-0.73326176,-0.0037204688,-0.00080197176,0.6799358,0.015440182,-0.2399721,-0.0015111938
8.47747e-05,-0.00854943,-9.79781,-0.73328775,-0.0037152988,-0.00079875375,0.6799078,0.015460309,-0.2399708,-0.0015083137
0.00567189,-0.00226059,-9.81884,-0.7333162,-0.003715541,-0.0007979912,0.67987716,0.015482227,-0.23997037,-0.0015080838
0.000754997,-0.0274745,-9.80589,-0.73333925,-0.0037155414,-0.0008027423,0.67985225,0.015500324,-0.23996918,-0.0015097
0.0123239,0.0188978,-9.81398,-0.73335993,-0.0037181997,-0.0008084059,0.67982996,0.015516802,-0.23996907,-0.0015125239
0.0199935,-0.000309227,-9.81109,-0.73337823,-0.0037159412,-0.0008094112,0.6798102,0.015531515,-0.2399681,-0.0015120924
-0.0111426,0.000664809,-9.80974,-0.7334027,-0.0037142986,-0.0008080407,0.67978376,0.015550701,-0.23996785,-0.0015110322
0.0045972,-0.0105171,-9.8001,-0.73342824,-0.0037199112,-0.00080543826,0.6797562,0.015570539,-0.23996654,-0.0015119343
-0.00123977,0.0127785,-9.80712,-0.7334489,-0.0037212195,-0.0008022289,0.67973393,0.015586953,-0.23996547,-0.0015112078
-0.0113947,-0.00825945,-9.81295,-0.7334715,-0.0037158176,-0.00080248946,0.67970955,0.015604786,-0.23996529,-0.0015094759
0.0020977,0.00791692,-9.82092,-0.733497,-0.00371651,-0.000807937,0.679682,0.015624611,-0.23996398,-0.0015115604
-0.00441122,-0.0121645,-9.81731,-0.7335158,-0.003715419,-0.0008056057,0.6796618,0.01563974,-0.23996398,-0.0015103557
0.00642188,0.0189017,-9.80361,-0.73354226,-0.0037138714,-0.0008114003,0.6796332,0.01566024,-0.23996261,-0.0015118192
-0.0128725,0.00532952,-9.79471,-0.73356295,-0.0037090897,-0.0008105849,0.6796109,0.015676718,-0.23996253,-0.0015099203
0.0120881,-0.000461539,-9.81766,-0.7335841,-0.0037057605,-0.0008184391,0.6795881,0.01569347,-0.2399614,-0.0015115222
0.0111131,-0.0230459,-9.81701,-0.7336072,-0.003709361,-0.0008164902,0.67956316,0.01571167,-0.23996119,-0.0015119964
0.0118183,-0.00553116,-9.80966,-0.73363316,-0.0037090706,-0.0008177552,0.67953515,0.015731823,-0.23995985,-0.0015122956
-0.0204407,0.0131238,-9.81716,-0.7336548,-0.0037055889,-0.00081777177,0.6795118,0.015748896,-0.23995872,-0.0015111099
0.00218962,0.0184456,-9.80732,-0.73367834,-0.0037019919,-0.0008160424,0.67948633,0.015767436,-0.2399585,-0.0015092797
0.00930584,0.00404848,-9.80788,-0.73369807,-0.0037010503,-0.00081994507,0.67946506,0.015783153,-0.23995744,-0.0015102943
-0.00261388,0.0156162,-9.78281,-0.73372597,-0.0036991197,-0.00082398095,0.67943496,0.015804734,-0.23995699,-0.0015110223
0.0130372,0.00167674,-9.80612,-0.73375,-0.00369973,-0.000824545,0.67940897,0.01582352,-0.23995572,-0.0015113774
-0.000451947,-0.00872126,-9.80432,-0.7337683,-0.0036934915,-0.0008250863,0.67938924,0.015838284,-0.23995575,-0.001509475
-0.0179872,0.00496677,-9.81443,-0.733788,-0.00369144,-0.000824281,0.679368,0.015853962,-0.2399547,-0.0015084784
-0.000772038,0.0162899,-9.80101,-0.73381203,-0.00369327,-0.000822002,0.67934203,0.015872682,-0.23995344,-0.001508244
-0.00725896,0.0181273,-9.81996,-0.73383415,-0.0036920707,-0.0008164642,0.67931813,0.01589009,-0.2399533,-0.0015058786
0.00679825,0.0319174,-9.80395,-0.7338534,-0.003691582,-0.00081466744,0.6792974,0.015905354,-0.23995227,-0.0015050534
-0.00845075,0.015958,-9.79173,-0.73387694,-0.0036889096,-0.0008142619,0.67927194,0.01592369,-0.23995204,-0.0015039922
-0.0027657,-0.00130516,-9.81722,-0.73389906,-0.0036880502,-0.0008100251,0.67924803,0.01594091,-0.2399509,-0.0015021882
-0.00231503,-0.0115917,-9.81193,-0.7339183,-0.0036854616,-0.00081104034,0.6792273,0.015956128,-0.23995087,-0.0015016581
-0.00454588,0.00801572,-9.82723,-0.7339351,-0.0036929904,-0.0008139501,0.6792091,0.015969526,-0.23994994,-0.0015051321
-0.0179784,-0.00307713,-9.80978,-0.73395526,-0.0036941913,-0.00081079133,0.67918724,0.015985314,-0.23994887,-0.0015043888
0.0008916,0.0207595,-9.84401,-0.7339769,-0.0036976195,-0.0008143349,0.6791639,0.016002202,-0.23994872,-0.0015067273
0.00607272,0.00297357,-9.83733,-0.733999,-0.00369504,-0.000816467,0.67914003,0.016019396,-0.23994756,-0.0015065798
-0.00846323,-0.00351731,-9.82674,-0.7340177,-0.0036916586,-0.00081560074,0.67911977,0.016034342,-0.23994756,-0.0015051306
0.00364246,-0.00830957,-9.79904,-0.73403794,-0.0036884798,-0.0008178079,0.67909795,0.016050309,-0.23994647,-0.0015048132
0.0136588,-0.00388234,-9.78583,-0.7340591,-0.0036855105,-0.0008241071,0.67907506,0.016067052,-0.23994532,-0.0015059932
-0.0121083,0.00760929,-9.79246,-0.7340778,-0.003690609,-0.0008212618,0.67905486,0.01608229,-0.23994528,-0.0015066525
0.00122336,-0.0179545,-9.809,-0.7341009,-0.0036908993,-0.0008208839,0.6790299,0.016100638,-0.23994403,-0.0015065717
0.00581879,-0.0239373,-9.82317,-0.73413926,-0.0037238514,-0.0007712753,0.6789883,0.016130164,-0.23994306,-0.0015000572
0.0118184,-0.00745629,-9.81456,-0.734157,-0.0037208903,-0.00077781006,0.678969,0.016145058,-0.23994203,-0.0015013233
-0.00827342,0.00400348,-9.7948,-0.7341782,-0.003717891,-0.00077668123,0.6789462,0.01616249,-0.23994084,-0.0014998922
-0.00487713,-0.009499,-9.81565,-0.73419505,-0.0037142,-0.00078045804,0.678928,0.016177105,-0.23994082,-0.0014999595
-0.016007,0.00564714,-9.80301,-0.7342157,-0.0037083484,-0.0007851897,0.6789057,0.016194496,-0.23993962,-0.001499634
0.00704512,-0.0115304,-9.80322,-0.734234,-0.0037007998,-0.000780185,0.678886,0.016210437,-0.23993954,-0.0014953539
0.00556595,0.00123993,-9.80869,-0.73425317,-0.0037023309,-0.0007815082,0.6788652,0.016227148,-0.23993836,-0.0014962768
-0.00209544,-0.020572,-9.79438,-0.7342748,-0.003697809,-0.0007823228,0.6788418,0.016245672,-0.23993708,-0.0014950185
0.0114303,-0.0173708,-9.80961,-0.73429257,-0.003698398,-0.0007852265,0.6788226,0.016261708,-0.23993696,-0.0014961902
0.00601051,0.0150916,-9.81581,-0.73431134,-0.0036988517,-0.0007823884,0.6788023,0.016278492,-0.23993579,-0.0014953017
-0.00512861,0.0137735,-9.79716,-0.73433197,-0.0037053898,-0.00078069995,0.67877996,0.016296804,-0.2399355,-0.0014968276
0.0118642,0.0117554,-9.81829,-0.73435503,-0.00370044,-0.00078075903,0.67875504,0.016316837,-0.2399341,-0.0014951604
-0.0108889,-0.0120424,-9.81755,-0.7343762,-0.0037031209,-0.00077852316,0.67873216,0.016335575,-0.23993279,-0.0014952135
0.0201788,0.00729858,-9.80604,-0.7343987,-0.0036992186,-0.00078329473,0.6787078,0.016355442,-0.23993239,-0.0014955472
-0.0169172,-0.00133227,-9.80858,-0.73441696,-0.0037003,-0.000783064,0.678688,0.016372213,-0.23993121,-0.0014957782
0.010816,0.00674543,-9.83561,-0.7344357,-0.0037007385,-0.0007842947,0.6786677,0.016389396,-0.23993099,-0.0014963138
0.0102098,-0.0322884,-9.8101,-0.73445684,-0.003703779,-0.0007918768,0.67864484,0.016408201,-0.23992965,-0.0014999206
0.0260527,0.0030408,-9.81117,-0.7344804,-0.003698792,-0.00079563644,0.6786194,0.016428752,-0.2399292,-0.0014995432
0.00343925,0.0123041,-9.80715,-0.73450196,-0.00369876,-0.000801699,0.67859596,0.0164478,-0.23992784,-0.0015016049
0.0156427,0.0279441,-9.79799,-0.7345217,-0.0036964484,-0.0008049206,0.6785747,0.016465425,-0.23992659,-0.001501924
0.00894636,0.000866351,-9.81444,-0.7345399,-0.0036994196,-0.0008023269,0.6785549,0.01648208,-0.23992641,-0.001501962
0.00319911,-0.000983534,-9.81455,-0.7345601,-0.0036974505,-0.0008098051,0.6785331,0.01649992,-0.23992513,-0.0015038839
0.00219312,-0.00291785,-9.7896,-0.7345788,-0.003700739,-0.00080953876,0.6785128,0.016516749,-0.23992494,-0.0015048411
0.011446,0.00675098,-9.81172,-0.73460335,-0.0036918917,-0.0008020074,0.6784863,0.016537508,-0.2399235,-0.0014992366
-0.00556039,-0.022097,-9.78857,-0.7346249,-0.0036881196,-0.00080625195,0.6784629,0.01655614,-0.23992218,-0.001499432
0.00416879,0.00519215,-9.81226,-0.73464704,-0.00368812,-0.000806617,0.678439,0.016575152,-0.23992184,-0.0014995212
-0.0309077,-0.0132368,-9.81922,-0.73466384,-0.0036833792,-0.00079671683,0.67842084,0.016590277,-0.23992078,-0.0014944557
-0.00666376,-0.00857836,-9.81041,-0.73468685,-0.0036839393,-0.00079715287,0.67839587,0.016609859,-0.2399204,-0.0014947533
-0.0166495,-0.00739838,-9.83119,-0.7347051,-0.0036906407,-0.0007925431,0.6783761,0.01662595,-0.23991925,-0.0014953127
-0.00365451,9.68343e-05,-9.79832,-0.7347238,-0.0036923892,-0.0007903768,0.6783558,0.01664233,-0.23991808,-0.0014950917
-0.00816211,0.00734674,-9.81754,-0.73474306,-0.0036888202,-0.000788398,0.6783351,0.016659103,-0.2399179,-0.0014931872
0.0103256,-0.0208246,-9.80214,-0.734767,-0.0036901503,-0.00078366307,0.678309,0.016679196,-0.23991647,-0.0014919207
-0.00980327,0.00812418,-9.81203,-0.7347863,-0.0036889513,-0.0007818623,0.6782882,0.016695954,-0.23991628,-0.0014908597
-0.00220438,0.00315739,-9.82829,-0.73480594,-0.0036846197,-0.00078029395,0.67826694,0.01671292,-0.23991509,-0.0014888393
-0.0307047,0.0180324,-9.82785,-0.73482805,-0.00367962,-0.000778014,0.67824304,0.016731586,-0.23991376,-0.0014863458
0.00729148,-0.00426393,-9.81925,-0.73484004,-0.0036750503,-0.00077190704,0.67823005,0.01674318,-0.23991396,-0.0014826756
-0.0108045,-0.00480192,-9.81734,-0.7348578,-0.003679909,-0.0007726578,0.6782108,0.016758755,-0.23991282,-0.0014845012
-0.000857136,-0.000219877,-9.79966,-0.73487943,-0.0036766222,-0.00077142444,0.6781874,0.016777107,-0.23991252,-0.0014829454
-0.0217374,0.000424423,-9.78733,-0.734901,-0.00367841,-0.000763916,0.678164,0.016795333,-0.23991123,-0.0014808606
-0.00501604,0.0162314,-9.80827,-0.73491776,-0.0036868588,-0.00076314877,0.67814577,0.016810227,-0.23991114,-0.0014833462
-0.000499366,0.00654828,-9.79363,-0.7349379,-0.0036910996,-0.0007648159,0.67812395,0.01682739,-0.2399099,-0.0014852848
0.0059429,0.00515187,-9.80124,-0.73495805,-0.0036939804,-0.0007658031,0.6781021,0.016844511,-0.23990865,-0.0014865367
0.00505333,0.0215007,-9.83003,-0.7349782,-0.0036948211,-0.00076648424,0.6780802,0.016861679,-0.23990843,-0.0014870149
0.0189508,0.00902364,-9.79902,-0.73499453,-0.0036898477,-0.0007698065,0.67806256,0.016875997,-0.23990738,-0.0014865005
-0.0113981,-0.0249517,-9.83089,-0.7350118,-0.003685929,-0.0007713448,0.67804384,0.016891003,-0.23990631,-0.001485708
-0.00105126,-0.00408399,-9.79567,-0.73503006,-0.0036867503,-0.00076452206,0.67802405,0.016906757,-0.23990619,-0.0014835555
-0.0207103,-0.0116357,-9.80696,-0.7350483,-0.0036867114,-0.0007710633,0.67800426,0.016922405,-0.23990504,-0.0014857932
-0.0144199,0.0053265,-9.8098,-0.7350651,-0.0036868805,-0.0007727501,0.6779861,0.016937105,-0.23990497,-0.0014864076
0.0198436,-0.0143723,-9.81718,-0.73508525,-0.003694121,-0.00077518425,0.6779642,0.016954124,-0.23990372,-0.0014896041
-0.016156,0.00554905,-9.79775,-0.7351001,-0.0036878304,-0.0007846881,0.6779481,0.016967373,-0.23990275,-0.0014908233
0.0036592,-0.00726742,-9.83344,-0.7351183,-0.0037106415,-0.0007325153,0.67792827,0.016983163,-0.23990268,-0.0014800364
